Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Pkt Len Mean,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,Init Fwd Win Byts,ACK Flag Cnt,RST Flag Cnt
61167,443,6,31968.000000000004,1,0,104.0,0,0,0,255,0,0
60490,5222,6,12429.0,1,0,206.0,0,0,0,255,0,0
443,62013,6,15421.0,1,0,54.0,0,0,0,533,0,0
5222,60490,6,71.0,1,0,54.0,0,0,0,2165,0,0
5222,60490,6,0.0,1,0,253.0,0,0,0,2165,0,0
62583,443,6,977.9999999999999,1,0,1414.0,0,0,0,254,0,0
60490,5222,6,7571.0,1,0,54.0,0,0,0,254,0,0
61167,443,6,316.0,1,0,104.0,0,0,0,255,0,0
443,61167,6,972.0,1,0,93.0,0,0,0,16388,0,0
5222,60490,6,3232.0,1,0,66.0,0,0,0,2165,0,0
61167,443,6,3291.0,1,0,54.0,0,0,0,255,0,0
443,62583,6,4389.0,1,0,66.0,0,0,0,87,0,0
62583,443,6,53.0,1,0,1414.0,0,0,0,254,0,0
62583,443,6,44.0,1,0,1414.0,0,0,0,254,0,0
62583,443,6,0.0,1,0,1414.0,0,0,0,254,0,0
62695,53,6,486.0,1,0,66.0,0,0,0,65535,0,0
62696,53,6,154.0,1,0,66.0,0,0,0,65535,0,0
53,62695,6,3581.0,1,0,66.0,0,0,0,65535,0,0
62695,53,6,88.0,1,0,54.0,0,0,0,255,0,0
62695,53,6,118.0,1,0,56.0,0,0,0,255,0,0
62695,53,6,36.0,1,0,83.0,0,0,0,255,0,0
53,62696,6,518.0,1,0,66.0,0,0,0,65535,0,0
62696,53,6,46.0,1,0,54.0,0,0,0,255,0,0
62696,53,6,109.0,1,0,56.0,0,0,0,255,0,0
62696,53,6,63.0,1,0,83.0,0,0,0,255,0,0
53,62695,6,5844.0,1,0,54.0,0,0,0,128,0,0
53,62695,6,0.0,1,0,54.0,0,0,0,128,0,0
53,62696,6,2741.0,1,0,54.0,0,0,0,128,0,0
53,62696,6,0.0,1,0,54.0,0,0,0,128,0,0
62583,443,6,2071.0,1,0,1414.0,0,0,0,254,0,0
62687,443,6,7209.0,1,0,1414.0,0,0,0,251,0,0
62687,443,6,0.0,1,0,1414.0,0,0,0,251,0,0
62687,443,6,0.0,1,0,808.0,0,0,0,251,0,0
443,62583,6,4203.0,1,0,66.0,0,0,0,87,0,0
62583,443,6,40.0,1,0,1414.0,0,0,0,254,0,0
62583,443,6,0.0,1,0,1414.0,0,0,0,254,0,0
60455,443,6,170.0,1,0,112.0,0,0,0,252,0,0
62687,443,6,751.0,1,0,1414.0,0,0,0,251,0,0
62696,53,6,276.0,1,0,54.0,0,0,0,255,0,0
62694,53,6,150.0,1,0,54.0,0,0,0,255,0,0
62695,53,6,148.0,1,0,54.0,0,0,0,255,0,0
62693,53,6,75.0,1,0,54.0,0,0,0,255,0,0
53,62696,6,39893.0,1,0,54.0,0,0,0,128,0,0
53,62693,6,2111.0,1,0,54.0,0,0,0,128,0,0
53,62695,6,0.0,1,0,54.0,0,0,0,128,0,0
53,62694,6,71.0,1,0,54.0,0,0,0,128,0,0
62532,443,6,7244.0,1,0,55.0,0,0,0,255,0,0
443,62583,6,1033.0,1,0,66.0,0,0,0,87,0,0
62583,443,6,224.0,1,0,1414.0,0,0,0,254,0,0
62583,443,6,0.0,1,0,355.0,0,0,0,254,0,0
61907,5228,6,710.0,1,0,55.0,0,0,0,255,0,0
60455,443,6,12701.0,1,0,112.0,0,0,0,252,0,0
61913,5228,6,34739.0,1,0,55.0,0,0,0,253,0,0
62697,53,6,1172.0,1,0,66.0,0,0,0,65535,0,0
62698,53,6,132.0,1,0,66.0,0,0,0,65535,0,0
53,62697,6,3335.0,1,0,66.0,0,0,0,65535,0,0
53,62698,6,0.0,1,0,66.0,0,0,0,65535,0,0
62697,53,6,69.0,1,0,54.0,0,0,0,255,0,0
62698,53,6,19.0,1,0,54.0,0,0,0,255,0,0
62697,53,6,30.0,1,0,56.0,0,0,0,255,0,0
62697,53,6,37.0,1,0,87.0,0,0,0,255,0,0
62698,53,6,28.0,1,0,56.0,0,0,0,255,0,0
62698,53,6,12.0,1,0,87.0,0,0,0,255,0,0
53,62697,6,2699.0,1,0,54.0,0,0,0,128,0,0
53,62697,6,0.0,1,0,54.0,0,0,0,128,0,0
53,62698,6,1994.0,1,0,54.0,0,0,0,128,0,0
53,62698,6,0.0,1,0,54.0,0,0,0,128,0,0
62699,443,6,1806.0,1,0,66.0,0,0,0,65535,0,0
53,62693,6,7847.0,1,0,55.0,0,0,0,128,0,0
53,62693,6,0.0,1,0,116.0,0,0,0,128,0,0
62693,53,6,98.0,1,0,54.0,0,0,0,0,0,0
443,62532,6,0.0,1,0,66.0,0,0,0,1045,0,0
443,62687,6,5704.0,1,0,66.0,0,0,0,70,0,0
62687,443,6,56.0,1,0,1414.0,0,0,0,251,0,0
62687,443,6,53.0,1,0,808.0,0,0,0,251,0,0
5222,60490,6,0.0,1,0,142.0,0,0,0,2165,0,0
60490,5222,6,937.0,1,0,146.0,0,0,0,254,0,0
60490,5222,6,185.0,1,0,146.0,0,0,0,254,0,0
60490,5222,6,69.0,1,0,144.0,0,0,0,254,0,0
60490,5222,6,49.0,1,0,144.0,0,0,0,254,0,0
5228,61907,6,3355.0,1,0,66.0,0,0,0,1048,0,0
5228,61913,6,15994.999999999998,1,0,66.0,0,0,0,1047,0,0
443,60455,6,0.0,1,0,101.0,0,0,0,16387,0,0
60455,443,6,8814.0,1,0,54.0,0,0,0,252,0,0
443,62583,6,4907.0,1,0,66.0,0,0,0,88,0,0
443,62583,6,0.0,1,0,66.0,0,0,0,88,0,0
