Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Pkt Len Mean,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,Init Fwd Win Byts,ACK Flag Cnt,RST Flag Cnt
443,62583,6,13347.0,1,0,54.0,0,0,0,76,0,0
443,62583,6,0.0,1,0,54.0,0,0,0,76,0,0
443,62013,6,4034.0000000000005,1,0,54.0,0,0,0,512,0,0
443,62013,6,10699.0,1,0,316.0,0,0,0,512,0,0
62013,443,6,10904.0,1,0,54.0,0,0,0,250,0,0
443,62502,6,5073.0,1,0,54.0,0,0,0,0,0,0
443,62583,6,5208.0,1,0,101.0,0,0,0,76,0,0
62583,443,6,35.0,1,0,66.0,0,0,0,251,0,0
443,62583,6,47.0,1,0,85.0,0,0,0,76,0,0
62583,443,6,5.0,1,0,66.0,0,0,0,251,0,0
443,62583,6,3430.0,1,0,66.0,0,0,0,76,0,0
443,62583,6,34798.0,1,0,411.0,0,0,0,76,0,0
62583,443,6,181.0,1,0,54.0,0,0,0,255,0,0
443,62583,6,31077.0,1,0,54.0,0,0,0,76,0,0
443,62583,6,0.0,1,0,54.0,0,0,0,76,0,0
443,62500,6,15336.0,1,0,54.0,0,0,0,0,0,0
443,62214,6,2918.0,1,0,66.0,0,0,0,302,0,0
443,62583,6,0.0,1,0,54.0,0,0,0,77,0,0
62181,443,6,286.0,1,0,1414.0,0,0,0,255,0,0
62181,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62181,443,6,0.0,1,0,213.0,0,0,0,255,0,0
62181,443,6,55.0,1,0,93.0,0,0,0,255,0,0
62664,53,6,3640.0,1,0,66.0,0,0,0,65535,0,0
62665,53,6,170.0,1,0,66.0,0,0,0,65535,0,0
53,62664,6,3621.0,1,0,66.0,0,0,0,65535,0,0
53,62665,6,0.0,1,0,66.0,0,0,0,65535,0,0
62664,53,6,90.0,1,0,54.0,0,0,0,255,0,0
62665,53,6,37.0,1,0,54.0,0,0,0,255,0,0
62664,53,6,117.0,1,0,56.0,0,0,0,255,0,0
62664,53,6,22.0,1,0,103.0,0,0,0,255,0,0
62665,53,6,55.0,1,0,56.0,0,0,0,255,0,0
62665,53,6,14.0,1,0,103.0,0,0,0,255,0,0
53,62664,6,7106.0,1,0,54.0,0,0,0,128,0,0
53,62664,6,0.0,1,0,54.0,0,0,0,128,0,0
53,62665,6,742.0,1,0,54.0,0,0,0,128,0,0
53,62665,6,774.0,1,0,54.0,0,0,0,128,0,0
62666,53,6,1548.0,1,0,66.0,0,0,0,65535,0,0
62667,53,6,434.0,1,0,66.0,0,0,0,65535,0,0
53,62666,6,2207.0,1,0,66.0,0,0,0,65535,0,0
53,62667,6,0.0,1,0,66.0,0,0,0,65535,0,0
62666,53,6,107.0,1,0,54.0,0,0,0,255,0,0
62667,53,6,34.0,1,0,54.0,0,0,0,255,0,0
62667,53,6,155.0,1,0,56.0,0,0,0,255,0,0
62667,53,6,29.0,1,0,83.0,0,0,0,255,0,0
62666,53,6,44.0,1,0,56.0,0,0,0,255,0,0
62666,53,6,18.0,1,0,83.0,0,0,0,255,0,0
53,62667,6,7830.0,1,0,54.0,0,0,0,128,0,0
53,62667,6,0.0,1,0,54.0,0,0,0,128,0,0
53,62666,6,1476.0,1,0,54.0,0,0,0,128,0,0
53,62666,6,0.0,1,0,54.0,0,0,0,128,0,0
443,62181,6,27164.0,1,0,54.0,0,0,0,1000,0,0
443,62181,6,4192.0,1,0,54.0,0,0,0,995,0,0
443,62181,6,99.0,1,0,54.0,0,0,0,995,0,0
443,62181,6,0.0,1,0,54.0,0,0,0,995,0,0
443,62181,6,0.0,1,0,93.0,0,0,0,995,0,0
62181,443,6,1193.0,1,0,54.0,0,0,0,255,0,0
443,62181,6,12328.0,1,0,127.0,0,0,0,995,0,0
443,62181,6,0.0,1,0,576.0,0,0,0,995,0,0
62181,443,6,66.0,1,0,54.0,0,0,0,253,0,0
443,62181,6,63.0,1,0,85.0,0,0,0,995,0,0
