Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Pkt Len Mean,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,Init Fwd Win Byts,ACK Flag Cnt,RST Flag Cnt
53,62642,6,6100.0,1,0,55.0,0,0,0,128,0,0
62642,53,6,54.0,1,0,54.0,0,0,0,0,0,0
53,62642,6,61.0,1,0,109.0,0,0,0,128,0,0
53,62640,6,8697.0,1,0,55.0,0,0,0,128,0,0
53,62640,6,0.0,1,0,100.0,0,0,0,128,0,0
62640,53,6,48.0,1,0,54.0,0,0,0,0,0,0
62181,443,6,12050.0,1,0,55.0,0,0,0,255,0,0
443,62500,6,1158.0,1,0,127.0,0,0,0,1046,0,0
62500,443,6,14080.0,1,0,54.0,0,0,0,251,0,0
5222,60490,6,7528.0,1,0,54.0,0,0,0,2112,0,0
443,62375,6,9563.0,1,0,89.0,0,0,0,16384,0,0
62375,443,6,2148.0,1,0,54.0,0,0,0,254,0,0
62644,443,6,13047.0,1,0,571.0,0,0,0,255,0,0
443,62181,6,6731.0,1,0,66.0,0,0,0,1005,0,0
443,62375,6,9915.0,1,0,153.0,0,0,0,16384,0,0
443,62644,6,8517.0,1,0,153.0,0,0,0,16387,0,0
62644,443,6,544.0,1,0,491.0,0,0,0,255,0,0
62375,443,6,13508.0,1,0,54.0,0,0,0,253,0,0
443,62644,6,5762.0,1,0,66.0,0,0,0,16387,0,0
443,62538,6,8999.0,1,0,93.0,0,0,0,123,0,0
62538,443,6,45.0,1,0,54.0,0,0,0,1023,0,0
443,62644,6,10195.0,1,0,153.0,0,0,0,16387,0,0
62644,443,6,35.0,1,0,66.0,0,0,0,255,0,0
443,62644,6,12397.0,1,0,1414.0,0,0,0,16385,0,0
443,62644,6,0.0,1,0,1414.0,0,0,0,16385,0,0
443,62644,6,0.0,1,0,1414.0,0,0,0,16385,0,0
443,62644,6,0.0,1,0,505.0,0,0,0,16385,0,0
62644,443,6,115.0,1,0,54.0,0,0,0,255,0,0
62644,443,6,1504.0,1,0,1414.0,0,0,0,255,0,0
62644,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62644,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62644,443,6,0.0,1,0,365.0,0,0,0,255,0,0
62584,443,6,8236.0,1,0,55.0,0,0,0,253,0,0
443,62584,6,4245.0,1,0,66.0,0,0,0,9,0,0
443,62644,6,7512.0,1,0,157.0,0,0,0,16389,0,0
443,62644,6,0.0,1,0,54.0,0,0,0,16389,0,0
443,62644,6,4203.0,1,0,54.0,0,0,0,16389,0,0
62644,443,6,735.0,1,0,54.0,0,0,0,255,0,0
62214,443,6,7054.0,1,0,55.0,0,0,0,252,0,0
443,62497,6,54.0,1,0,110.0,0,0,0,1048,0,0
443,62497,6,9923.0,1,0,54.0,0,0,0,1048,0,0
62497,443,6,46.0,1,0,54.0,0,0,0,255,0,0
443,62013,6,5375.0,1,0,78.0,0,0,0,491,0,0
62013,443,6,264.0,1,0,82.0,0,0,0,253,0,0
62644,443,6,8496.0,1,0,365.0,0,0,0,255,0,0
443,62502,6,713.0,1,0,110.0,0,0,0,1050,0,0
443,62502,6,0.0,1,0,54.0,0,0,0,1050,0,0
62502,443,6,60.0,1,0,54.0,0,0,0,251,0,0
443,62214,6,15185.0,1,0,66.0,0,0,0,302,0,0
443,62500,6,58.0,1,0,110.0,0,0,0,1046,0,0
443,62500,6,0.0,1,0,54.0,0,0,0,1046,0,0
62500,443,6,52.0,1,0,54.0,0,0,0,251,0,0
443,62644,6,3544.0,1,0,519.0,0,0,0,16387,0,0
62644,443,6,116.0,1,0,54.0,0,0,0,253,0,0
62644,443,6,739.0,1,0,78.0,0,0,0,253,0,0
62644,443,6,130.0,1,0,54.0,0,0,0,253,0,0
443,62644,6,8860.0,1,0,66.0,0,0,0,16387,0,0
443,62013,6,8710.0,1,0,54.0,0,0,0,491,0,0
5222,60490,6,0.0,1,0,150.0,0,0,0,2112,0,0
60490,5222,6,7620.0,1,0,128.0,0,0,0,255,0,0
62583,443,6,2186.0,1,0,1414.0,0,0,0,255,0,0
62583,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62583,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62583,443,6,0.0,1,0,900.0,0,0,0,255,0,0
62583,443,6,263.0,1,0,93.0,0,0,0,255,0,0
62583,443,6,166.0,1,0,654.0,0,0,0,255,0,0
443,62644,6,6545.0,1,0,54.0,0,0,0,16387,0,0
5222,60490,6,0.0,1,0,150.0,0,0,0,2112,0,0
60490,5222,6,16.0,1,0,66.0,0,0,0,255,0,0
61167,443,6,443.0,1,0,104.0,0,0,0,255,0,0
443,62538,6,11051.0,1,0,78.0,0,0,0,123,0,0
62538,443,6,49.0,1,0,54.0,0,0,0,1022,0,0
443,62538,6,67.0,1,0,54.0,0,0,0,123,0,0
62538,443,6,13.0,1,0,54.0,0,0,0,1022,0,0
62644,443,6,337.0,1,0,78.0,0,0,0,253,0,0
5222,60490,6,7920.0,1,0,54.0,0,0,0,2112,0,0
443,62644,6,7222.0,1,0,54.0,0,0,0,16387,0,0
61167,443,6,14955.0,1,0,104.0,0,0,0,255,0,0
443,61167,6,9000.0,1,0,93.0,0,0,0,16388,0,0
