Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Pkt Len Mean,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,Init Fwd Win Byts,ACK Flag Cnt,RST Flag Cnt
443,62469,6,6779.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,133.0,1,0,66.0,0,0,0,255,0,0
443,62551,6,4061.9999999999995,1,0,54.0,0,0,0,504,0,0
443,62551,6,0.0,1,0,341.0,0,0,0,504,0,0
443,62551,6,0.0,1,0,54.0,0,0,0,504,0,0
443,62551,6,0.0,1,0,54.0,0,0,0,503,0,0
62551,443,6,136.0,1,0,54.0,0,0,0,1021,0,0
443,62551,6,147.0,1,0,115.0,0,0,0,503,0,0
443,62551,6,0.0,1,0,85.0,0,0,0,503,0,0
443,62470,6,0.0,1,0,54.0,0,0,0,255,0,0
62551,443,6,106.0,1,0,54.0,0,0,0,1021,0,0
62551,443,6,1614.0,1,0,85.0,0,0,0,1021,0,0
443,62551,6,5060.0,1,0,653.0,0,0,0,503,0,0
62551,443,6,65.0,1,0,54.0,0,0,0,1019,0,0
443,62551,6,1172.0,1,0,85.0,0,0,0,503,0,0
62551,443,6,209.0,1,0,54.0,0,0,0,1019,0,0
443,62469,6,14677.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,64.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,4957.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,17460.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,4122.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,8154.0,1,0,1414.0,0,0,0,83,0,0
443,62552,6,0.0,1,0,66.0,0,0,0,65535,0,0
62552,443,6,46.0,1,0,54.0,0,0,0,255,0,0
62469,443,6,4130.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,2735.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,10808.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,870.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
443,62551,6,4488.0,1,0,54.0,0,0,0,503,0,0
62469,443,6,1049.0,1,0,54.0,0,0,0,255,0,0
443,62552,6,72.0,1,0,54.0,0,0,0,0,0,0
443,62469,6,99.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,64.0,1,0,66.0,0,0,0,255,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,130.0,1,0,66.0,0,0,0,255,0,0
62375,443,6,4430.0,1,0,1414.0,0,0,0,251,0,0
53,62554,6,99.0,1,0,55.0,0,0,0,128,0,0
53,62553,6,20833.0,1,0,55.0,0,0,0,128,0,0
62554,53,6,813.0,1,0,54.0,0,0,0,255,0,0
53,62554,6,2606.0,1,0,144.0,0,0,0,128,0,0
62554,53,6,364.0,1,0,54.0,0,0,0,255,0,0
53,62554,6,3336.0,1,0,54.0,0,0,0,128,0,0
62554,53,6,86.0,1,0,54.0,0,0,0,255,0,0
