Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Pkt Len Mean,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,Init Fwd Win Byts,ACK Flag Cnt,RST Flag Cnt
443,62583,6,5496.0,1,0,54.0,0,0,0,84,0,0
443,61968,6,10669.0,1,0,143.0,0,0,0,16389,0,0
443,61968,6,0.0,1,0,85.0,0,0,0,16389,0,0
61968,443,6,83.0,1,0,54.0,0,0,0,255,0,0
61968,443,6,1538.0,1,0,89.0,0,0,0,255,0,0
61968,443,6,191.0,1,0,614.0,0,0,0,255,0,0
62013,443,6,1222.0,1,0,295.0,0,0,0,254,0,0
61959,5228,6,1390.0,1,0,55.0,0,0,0,255,0,0
61968,443,6,816.0,1,0,649.0,0,0,0,255,0,0
62583,443,6,703.0,1,0,1373.0,0,0,0,250,0,0
61968,443,6,13129.0,1,0,649.0,0,0,0,255,0,0
443,62013,6,1063.0,1,0,316.0,0,0,0,528,0,0
62013,443,6,12149.0,1,0,54.0,0,0,0,253,0,0
443,61968,6,37049.0,1,0,237.0,0,0,0,16386,0,0
61968,443,6,2427.0,1,0,607.0,0,0,0,254,0,0
443,61968,6,881.0,1,0,237.0,0,0,0,16386,0,0
61968,443,6,132.0,1,0,66.0,0,0,0,254,0,0
61968,443,6,52459.0,1,0,607.0,0,0,0,254,0,0
62621,443,6,29541.0,1,0,55.0,0,0,0,255,0,0
443,61968,6,31787.000000000004,1,0,54.0,0,0,0,16384,0,0
62583,443,6,22594.0,1,0,95.0,0,0,0,250,0,0
60490,5222,6,12904.0,1,0,528.0,0,0,0,255,0,0
443,61968,6,4440.0,1,0,66.0,0,0,0,16384,0,0
