Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Pkt Len Mean,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,Init Fwd Win Byts,ACK Flag Cnt,RST Flag Cnt
443,62961,6,3834.0,1,0,70.0,0,0,0,83,0,0
62961,443,6,79.0,1,0,54.0,0,0,0,1024,0,0
62961,443,6,4237.0,1,0,54.0,0,0,0,1024,0,0
62942,443,6,4712.0,1,0,55.0,0,0,0,254,0,0
443,62961,6,12223.0,1,0,54.0,0,0,0,83,0,0
62961,443,6,91.0,1,0,54.0,0,0,0,1024,0,0
62943,443,6,921.0,1,0,55.0,0,0,0,255,0,0
443,62942,6,7953.999999999999,1,0,66.0,0,0,0,79,0,0
60490,5222,6,6399.0,1,0,124.0,0,0,0,254,0,0
62962,53,6,722.0,1,0,66.0,0,0,0,65535,0,0
62963,53,6,531.0,1,0,66.0,0,0,0,65535,0,0
53,62962,6,1511.0,1,0,66.0,0,0,0,65535,0,0
62962,53,6,159.0,1,0,54.0,0,0,0,255,0,0
62962,53,6,139.0,1,0,56.0,0,0,0,255,0,0
62962,53,6,80.0,1,0,87.0,0,0,0,255,0,0
53,62963,6,3228.0,1,0,66.0,0,0,0,65535,0,0
62963,53,6,222.0,1,0,54.0,0,0,0,255,0,0
62963,53,6,273.0,1,0,56.0,0,0,0,255,0,0
62963,53,6,57.0,1,0,87.0,0,0,0,255,0,0
53,62962,6,2645.0,1,0,54.0,0,0,0,128,0,0
53,62962,6,108.0,1,0,54.0,0,0,0,128,0,0
53,62963,6,6242.0,1,0,54.0,0,0,0,128,0,0
53,62963,6,80.0,1,0,54.0,0,0,0,128,0,0
5222,60490,6,62.0,1,0,54.0,0,0,0,2303,0,0
62912,443,6,4252.0,1,0,55.0,0,0,0,253,0,0
53,62962,6,8715.0,1,0,55.0,0,0,0,128,0,0
53,62963,6,0.0,1,0,55.0,0,0,0,128,0,0
443,62912,6,3363.0,1,0,66.0,0,0,0,1048,0,0
5222,60490,6,6250.0,1,0,126.0,0,0,0,2303,0,0
62962,53,6,7357.0,1,0,54.0,0,0,0,255,0,0
62963,53,6,32.0,1,0,54.0,0,0,0,255,0,0
53,62962,6,3102.0,1,0,104.0,0,0,0,128,0,0
53,62963,6,0.0,1,0,148.0,0,0,0,128,0,0
62962,53,6,268.0,1,0,54.0,0,0,0,255,0,0
62963,53,6,930.0,1,0,54.0,0,0,0,255,0,0
53,62962,6,250.0,1,0,54.0,0,0,0,128,0,0
62962,53,6,114.0,1,0,54.0,0,0,0,255,0,0
53,62963,6,308.0,1,0,54.0,0,0,0,128,0,0
62963,53,6,97.0,1,0,54.0,0,0,0,255,0,0
60490,5222,6,852.0,1,0,54.0,0,0,0,254,0,0
443,62943,6,7647.0,1,0,66.0,0,0,0,72,0,0
443,62926,6,8959.0,1,0,54.0,0,0,0,131,0,0
62926,443,6,45.0,1,0,54.0,0,0,0,253,0,0
443,62926,6,4309.0,1,0,100.0,0,0,0,131,0,0
443,62926,6,0.0,1,0,85.0,0,0,0,131,0,0
62926,443,6,77.0,1,0,54.0,0,0,0,253,0,0
60490,5222,6,4417.0,1,0,120.0,0,0,0,254,0,0
5222,60490,6,3378.0,1,0,54.0,0,0,0,2303,0,0
62952,443,6,2929.0,1,0,172.0,0,0,0,252,0,0
62952,443,6,148.0,1,0,1414.0,0,0,0,252,0,0
62952,443,6,0.0,1,0,1414.0,0,0,0,252,0,0
62952,443,6,0.0,1,0,1414.0,0,0,0,252,0,0
62952,443,6,0.0,1,0,563.0,0,0,0,252,0,0
62964,443,6,1141.0,1,0,66.0,0,0,0,65535,0,0
62965,443,6,5231.0,1,0,66.0,0,0,0,65535,0,0
443,62952,6,4314.0,1,0,54.0,0,0,0,16389,0,0
62913,443,6,1441.0,1,0,55.0,0,0,0,252,0,0
62914,443,6,5824.0,1,0,55.0,0,0,0,252,0,0
443,62913,6,10148.0,1,0,66.0,0,0,0,1048,0,0
443,62952,6,12280.0,1,0,54.0,0,0,0,16389,0,0
443,62952,6,6122.0,1,0,54.0,0,0,0,16389,0,0
443,62952,6,11237.0,1,0,152.0,0,0,0,16389,0,0
62952,443,6,4042.9999999999995,1,0,89.0,0,0,0,252,0,0
443,62914,6,3745.0,1,0,66.0,0,0,0,1048,0,0
62875,443,6,10814.0,1,0,55.0,0,0,0,251,0,0
443,62965,6,14362.0,1,0,66.0,0,0,0,65535,0,0
62965,443,6,100.0,1,0,54.0,0,0,0,255,0,0
62965,443,6,381.0,1,0,571.0,0,0,0,255,0,0
443,62952,6,5053.0,1,0,54.0,0,0,0,16388,0,0
443,62875,6,13076.0,1,0,66.0,0,0,0,1018,0,0
62964,443,6,8026.0,1,0,66.0,0,0,0,65535,0,0
443,62965,6,4081.0000000000005,1,0,285.0,0,0,0,66,0,0
443,62965,6,0.0,1,0,1414.0,0,0,0,66,0,0
62965,443,6,47.0,1,0,66.0,0,0,0,255,0,0
62965,443,6,61.0,1,0,66.0,0,0,0,255,0,0
443,62935,6,2474.0,1,0,54.0,0,0,0,131,0,0
62935,443,6,31.0,1,0,54.0,0,0,0,253,0,0
443,62935,6,7663.0,1,0,100.0,0,0,0,131,0,0
443,62935,6,73.0,1,0,85.0,0,0,0,131,0,0
62935,443,6,20.0,1,0,54.0,0,0,0,253,0,0
443,62964,6,15077.0,1,0,66.0,0,0,0,65535,0,0
62964,443,6,86.0,1,0,54.0,0,0,0,255,0,0
62964,443,6,289.0,1,0,571.0,0,0,0,255,0,0
443,62965,6,973.0,1,0,1414.0,0,0,0,66,0,0
62965,443,6,58.0,1,0,66.0,0,0,0,255,0,0
60490,5222,6,3556.0,1,0,206.0,0,0,0,254,0,0
5222,60490,6,24373.0,1,0,54.0,0,0,0,2314,0,0
443,62964,6,82738.0,1,0,1414.0,0,0,0,66,0,0
443,62964,6,2525.0,1,0,1414.0,0,0,0,66,0,0
443,62964,6,0.0,1,0,1414.0,0,0,0,66,0,0
443,62964,6,0.0,1,0,70.0,0,0,0,66,0,0
443,62964,6,0.0,1,0,285.0,0,0,0,66,0,0
62964,443,6,77.0,1,0,66.0,0,0,0,255,0,0
443,62964,6,737.0,1,0,1414.0,0,0,0,66,0,0
62964,443,6,35.0,1,0,54.0,0,0,0,255,0,0
62964,443,6,1210.0,1,0,118.0,0,0,0,255,0,0
62964,443,6,106.0,1,0,1414.0,0,0,0,255,0,0
62964,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62964,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62964,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
5222,60490,6,13812.0,1,0,271.0,0,0,0,2314,0,0
443,62965,6,9044.0,1,0,1414.0,0,0,0,66,0,0
62965,443,6,80.0,1,0,66.0,0,0,0,255,0,0
443,62965,6,2670.0,1,0,1414.0,0,0,0,66,0,0
62965,443,6,59.0,1,0,66.0,0,0,0,255,0,0
60490,5222,6,457.0,1,0,54.0,0,0,0,253,0,0
443,62964,6,12082.0,1,0,133.0,0,0,0,66,0,0
443,62964,6,3843.0,1,0,133.0,0,0,0,66,0,0
62964,443,6,51.0,1,0,54.0,0,0,0,255,0,0
443,62964,6,4202.0,1,0,54.0,0,0,0,71,0,0
62964,443,6,94.0,1,0,1414.0,0,0,0,255,0,0
62964,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62964,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62964,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62952,443,6,1485.0,1,0,172.0,0,0,0,252,0,0
62952,443,6,112.0,1,0,1414.0,0,0,0,252,0,0
62952,443,6,0.0,1,0,1414.0,0,0,0,252,0,0
62952,443,6,0.0,1,0,1414.0,0,0,0,252,0,0
62952,443,6,0.0,1,0,1414.0,0,0,0,252,0,0
62952,443,6,0.0,1,0,1414.0,0,0,0,252,0,0
62952,443,6,0.0,1,0,246.0,0,0,0,252,0,0
443,62964,6,8835.0,1,0,54.0,0,0,0,77,0,0
62964,443,6,62.0,1,0,1414.0,0,0,0,255,0,0
62964,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62964,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62964,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
443,62965,6,25988.0,1,0,70.0,0,0,0,66,0,0
62965,443,6,91.0,1,0,54.0,0,0,0,255,0,0
62965,443,6,4133.0,1,0,118.0,0,0,0,255,0,0
62965,443,6,119.0,1,0,1414.0,0,0,0,255,0,0
62965,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62965,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62965,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62965,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62965,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62965,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62965,443,6,0.0,1,0,1414.0,0,0,0,255,0,0
62965,443,6,0.0,1,0,256.0,0,0,0,255,0,0
