Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Pkt Len Mean,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,Init Fwd Win Byts,ACK Flag Cnt,RST Flag Cnt
62469,443,6,6347.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,10187.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,3638.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,2362.0,1,0,1414.0,0,0,0,83,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,119.0,1,0,54.0,0,0,0,255,0,0
443,62433,6,6441.0,1,0,54.0,0,0,0,0,0,0
443,62433,6,3690.0,1,0,54.0,0,0,0,0,0,0
443,62433,6,0.0,1,0,54.0,0,0,0,0,0,0
443,62469,6,7744.0,1,0,1414.0,0,0,0,83,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,89.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,2965.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,10582.0,1,0,1414.0,0,0,0,83,0,0
443,62469,6,46.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,37.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,20124.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,1042.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,4433.0,1,0,1414.0,0,0,0,83,0,0
443,62469,6,12755.0,1,0,1414.0,0,0,0,83,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,71.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,9563.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,28.0,1,0,66.0,0,0,0,255,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,68.0,1,0,66.0,0,0,0,255,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,95.0,1,0,66.0,0,0,0,255,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,65.0,1,0,66.0,0,0,0,255,0,0
443,62469,6,56.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,10.0,1,0,66.0,0,0,0,255,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,122.0,1,0,66.0,0,0,0,255,0,0
443,62469,6,1955.9999999999998,1,0,1414.0,0,0,0,83,0,0
62469,443,6,43.0,1,0,66.0,0,0,0,255,0,0
443,62469,6,5972.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,81.0,1,0,54.0,0,0,0,255,0,0
62420,443,6,5628.0,1,0,55.0,0,0,0,254,0,0
443,62469,6,0.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,7483.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,1421.0,1,0,1414.0,0,0,0,83,0,0
443,62469,6,3677.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,128.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,5434.0,1,0,1414.0,0,0,0,83,0,0
62469,443,6,4934.0,1,0,54.0,0,0,0,255,0,0
443,62469,6,22345.0,1,0,1414.0,0,0,0,83,0,0
