Src Port,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,Pkt Len Mean,Flow Byts/s,Flow Pkts/s,SYN Flag Cnt,Init Fwd Win Byts,ACK Flag Cnt,RST Flag Cnt
443,62583,6,11975.0,1,0,130.0,0,0,0,74,0,0
62583,443,6,1965.9999999999998,1,0,54.0,0,0,0,252,0,0
62621,443,6,70.0,1,0,234.0,0,0,0,253,0,0
62621,443,6,28.0,1,0,93.0,0,0,0,253,0,0
62621,443,6,14.0,1,0,1414.0,0,0,0,253,0,0
443,62583,6,2491.0,1,0,130.0,0,0,0,74,0,0
62583,443,6,7261.0,1,0,54.0,0,0,0,251,0,0
61975,443,6,3797.0,1,0,55.0,0,0,0,510,0,0
443,62583,6,5633.0,1,0,138.0,0,0,0,74,0,0
62583,443,6,6773.0,1,0,54.0,0,0,0,251,0,0
443,62583,6,4743.0,1,0,138.0,0,0,0,74,0,0
62583,443,6,2746.0,1,0,54.0,0,0,0,251,0,0
443,62621,6,2546.0,1,0,54.0,0,0,0,8,0,0
443,62621,6,0.0,1,0,54.0,0,0,0,8,0,0
62621,443,6,77.0,1,0,962.0,0,0,0,253,0,0
443,62621,6,131.0,1,0,93.0,0,0,0,8,0,0
62621,443,6,5272.0,1,0,54.0,0,0,0,253,0,0
443,62621,6,353.0,1,0,54.0,0,0,0,8,0,0
62619,443,6,1513.0,1,0,55.0,0,0,0,252,0,0
443,61975,6,7381.0,1,0,66.0,0,0,0,318,0,0
443,62621,6,7421.0,1,0,54.0,0,0,0,8,0,0
443,62619,6,16390.0,1,0,54.0,0,0,0,83,0,0
443,62583,6,11765.0,1,0,130.0,0,0,0,74,0,0
62583,443,6,64.0,1,0,66.0,0,0,0,251,0,0
443,62583,6,17976.0,1,0,146.0,0,0,0,74,0,0
62583,443,6,72.0,1,0,54.0,0,0,0,255,0,0
62652,53,6,865.0,1,0,66.0,0,0,0,65535,0,0
62653,53,6,147.0,1,0,66.0,0,0,0,65535,0,0
53,62652,6,3701.0,1,0,66.0,0,0,0,65535,0,0
53,62653,6,0.0,1,0,66.0,0,0,0,65535,0,0
62652,53,6,213.0,1,0,54.0,0,0,0,255,0,0
62653,53,6,103.0,1,0,54.0,0,0,0,255,0,0
62653,53,6,301.0,1,0,56.0,0,0,0,255,0,0
62653,53,6,106.0,1,0,88.0,0,0,0,255,0,0
62652,53,6,79.0,1,0,56.0,0,0,0,255,0,0
62652,53,6,33.0,1,0,88.0,0,0,0,255,0,0
53,62653,6,7102.0,1,0,54.0,0,0,0,128,0,0
53,62653,6,0.0,1,0,54.0,0,0,0,128,0,0
53,62652,6,694.0,1,0,54.0,0,0,0,128,0,0
53,62652,6,0.0,1,0,54.0,0,0,0,128,0,0
443,62583,6,33.0,1,0,130.0,0,0,0,74,0,0
62583,443,6,-1.0,1,0,54.0,0,0,0,255,0,0
443,62583,6,4037.0,1,0,146.0,0,0,0,74,0,0
62623,443,6,7155.0,1,0,55.0,0,0,0,253,0,0
443,62621,6,2754.0,1,0,132.0,0,0,0,8,0,0
62621,443,6,27.0,1,0,66.0,0,0,0,253,0,0
62583,443,6,8438.0,1,0,54.0,0,0,0,255,0,0
443,62583,6,6113.0,1,0,146.0,0,0,0,74,0,0
443,62621,6,2456.0,1,0,606.0,0,0,0,8,0,0
62621,443,6,95.0,1,0,54.0,0,0,0,250,0,0
62621,443,6,1057.0,1,0,89.0,0,0,0,250,0,0
62583,443,6,3801.0,1,0,54.0,0,0,0,254,0,0
62606,443,6,6671.0,1,0,55.0,0,0,0,4095,0,0
443,62583,6,7614.0,1,0,138.0,0,0,0,74,0,0
443,62623,6,6200.0,1,0,66.0,0,0,0,9,0,0
62583,443,6,5658.0,1,0,54.0,0,0,0,254,0,0
443,62583,6,8087.0,1,0,122.0,0,0,0,74,0,0
62583,443,6,124.0,1,0,89.0,0,0,0,254,0,0
443,62606,6,13038.0,1,0,66.0,0,0,0,10,0,0
443,62583,6,10530.0,1,0,130.0,0,0,0,74,0,0
62583,443,6,45.0,1,0,54.0,0,0,0,254,0,0
